00:00:00 32.7825012207 -96.8207015991
00:00:00 33.9650001526 -83.3891983032
00:00:00 -34.9333000183 138.600006104
00:00:00 36.9002990723 -92.6346969604
00:00:00 38.0 -97.0
00:00:00 40.2612991333 -111.627098083
00:00:00 41.0222015381 -73.8125
00:00:00 41.9757003784 -71.5448989868
00:00:00 45.5183982849 -122.655403137
00:00:00 45.5183982849 -122.655403137
00:00:01 19.4342002869 -99.1386032104
00:00:01 32.7976989746 -117.132202148
00:00:01 33.6474990845 -112.388397217
00:00:01 34.0415992737 -118.298797607
00:00:01 35.9724006653 -83.9595031738
00:00:01 37.7897987366 -122.394203186
00:00:01 39.1251983643 -76.5115966797
00:00:01 40.1717987061 -105.105201721
00:00:02 30.1023006439 -81.3532028198
00:00:02 33.9790992737 -84.1493988037
00:00:02 34.6403007507 -77.3042984009
00:00:02 35.0756988525 -106.640602112
00:00:02 35.9724006653 -83.9595031738
00:00:02 36.0863990784 -80.2636032104
00:00:02 37.8754005432 -121.686798096
00:00:02 41.0222015381 -73.8125
00:00:02 45.8503990173 -119.212997437
00:00:03 19.4342002869 -99.1386032104
00:00:03 29.4244003296 -98.4841995239
00:00:03 -33.8833007812 151.216705322
00:00:03 33.9790992737 -84.1493988037
00:00:03 35.0756988525 -106.640602112
00:00:03 38.0 -97.0
00:00:03 38.9227981567 -76.8883972168
00:00:04 29.4244003296 -98.4841995239
00:00:04 33.8437004089 -118.258499146
00:00:04 -34.9333000183 138.600006104
00:00:04 38.0489997864 -84.485496521
00:00:04 39.7036018372 -104.772399902
00:00:04 40.8526000977 -72.5856018066
00:00:04 42.3698997498 -71.2352981567
00:00:04 42.4585990906 -71.359703064
00:00:04 42.7705001831 -83.7466964722
00:00:04 43.0522003174 -87.9649963379
00:00:05 29.6693992615 -82.3572006226
00:00:05 33.8437004089 -118.258499146
00:00:05 33.9650001526 -83.3891983032
00:00:05 40.6931991577 -74.2294006348
00:00:05 40.7168006897 -73.9860992432
00:00:05 40.7252006531 -73.9802017212
00:00:05 41.4878005981 -73.0626983643
00:00:05 42.0624008179 -87.9309005737
00:00:05 42.9384002686 -85.6436004639
00:00:05 45.4832992554 -75.6500015259
00:00:06 26.6385993958 -80.2511978149
00:00:06 28.7912006378 -81.3046035767
00:00:06 38.3050994873 -83.1680984497
00:00:06 42.3698997498 -71.2352981567
00:00:06 44.3483009338 -88.2566986084
00:00:06 45.4832992554 -75.6500015259
00:00:07 29.4654998779 -98.6727981567
00:00:07 39.1251983643 -76.5115966797
00:00:07 40.4981002808 -74.5244979858
00:00:08 37.8754005432 -121.686798096
00:00:08 41.9757003784 -71.5448989868
00:00:08 44.9733009338 -93.2322998047
00:00:09 1.29309999943 103.855796814
00:00:09 26.6385993958 -80.2511978149
00:00:09 33.9791984558 -81.2589035034
00:00:09 35.3011016846 -81.5793991089
00:00:09 36.8571014404 -75.9895019531
00:00:09 37.3073005676 -121.856796265
00:00:09 37.3874015808 -121.902397156
00:00:09 38.8521995544 -105.318099976
00:00:09 41.9757003784 -71.5448989868
00:00:10 34.2305984497 -84.4434967041
00:00:10 36.9002990723 -92.6346969604
00:00:10 45.4166984558 -75.6999969482
00:00:11 33.8669013977 -118.080299377
00:00:11 35.0756988525 -106.640602112
00:00:11 35.0756988525 -106.640602112
00:00:11 36.788898468 -114.143096924
00:00:11 41.4972991943 -81.4713973999
00:00:11 45.5 -73.5832977295
00:00:12 33.8423995972 -117.548599243
00:00:12 33.8669013977 -118.080299377
00:00:12 33.9720993042 -84.4417037964
00:00:12 36.788898468 -114.143096924
00:00:12 39.003200531 -77.1602020264
00:00:12 40.6558990479 -74.3044967651
00:00:12 41.667098999 -85.9658966064
00:00:12 41.667098999 -85.9658966064
00:00:12 42.2342987061 -88.3068008423
00:00:12 42.9095993042 -78.8291015625
00:00:12 45.440700531 -122.615699768
00:00:12 47.5951004028 -122.332603455
00:00:13 33.4253005981 -111.727302551
00:00:13 38.6026992798 -121.268699646
00:00:13 38.9057006836 -76.978302002
00:00:13 39.1749000549 -76.8375015259
00:00:13 39.9155006409 -88.8917999268
